ZN12QPaintDeviceD2Ev,0.016011,0.041973,0.081967,0.214877,QtGuid4,[unknown],0
[68F53D80],0.040027,0.040027,0.204915,0.204915,QtGuid4,,0
[68F53D61],0.039970,0.039970,0.204623,0.204623,QtGuid4,,0
ZN8QToolTip7setFontERK5QFont,0.018516,0.039886,0.094791,0.204193,QtGuid4,[unknown],0
ZNK10QTransform11inline_typeEv,0.024026,0.038959,0.122999,0.199447,QtGuid4,[unknown],0
ZN23QImageTextureGlyphCache11fillTextureERKN18QTextureGlyphCache5CoordEj,0.004027,0.038020,0.020616,0.194640,QtGuid4,[unknown],0
[68F537B1],0.038000,0.038000,0.194538,0.194538,QtGuid4,,0
[68F53D1E],0.037985,0.037985,0.194461,0.194461,QtGuid4,,0
[68F53D7D],0.037980,0.037980,0.194435,0.194435,QtGuid4,,0
ZNK12QPaintDevice14paintingActiveEv,0.037872,0.037872,0.193883,0.193883,QtGuid4,[unknown],0
ZN7QTabBar6d_funcEv,0.010043,0.036047,0.051414,0.184540,QtGuid4,[unknown],0
[68F53C48],0.036025,0.036025,0.184427,0.184427,QtGuid4,,0
ZN12QPixmapCache3KeyC1ERKS0_,0.036013,0.036013,0.184366,0.184366,QtGuid4,[unknown],0
[68F53C2C],0.036002,0.036002,0.184309,0.184309,QtGuid4,,0
[68F539E6],0.035960,0.035960,0.184094,0.184094,QtGuid4,,0
[68F53923],0.035887,0.035887,0.183721,0.183721,QtGuid4,,0
[68F588F8],0.034920,0.034920,0.178770,0.178770,QtGuid4,,0
[68F53965],0.034535,0.034535,0.176799,0.176799,QtGuid4,,0
ZN5QMenu6d_funcEv,0.030008,0.034060,0.153623,0.174367,QtGuid4,[unknown],0
[68F537D3],0.034030,0.034030,0.174214,0.174214,QtGuid4,,0
[68F53A84],0.033997,0.033997,0.174045,0.174045,QtGuid4,,0
[68F537B7],0.033994,0.033994,0.174029,0.174029,QtGuid4,,0
Z17qt_memrotate90_glPKjiiiPji,0.007972,0.033992,0.040812,0.174019,QtGuid4,[unknown],0
[68F53D86],0.033960,0.033960,0.173855,0.173855,QtGuid4,,0
ZNK13QGraphicsItem8hasFocusEv,0.010000,0.032610,0.051194,0.166944,QtGuid4,[unknown],0
[68F53AD8],0.032526,0.032526,0.166514,0.166514,QtGuid4,,0
[68F53991],0.032097,0.032097,0.164318,0.164318,QtGuid4,,0
ZNK12QPaintEngine10systemRectEv,0.024038,0.032040,0.123061,0.164026,QtGuid4,[unknown],0
ZN25QGraphicsSceneResizeEvent6d_funcEv,0.028007,0.032004,0.143380,0.163842,QtGuid4,[unknown],0
[68F53B46],0.031967,0.031967,0.163652,0.163652,QtGuid4,,0
[68F58953],0.030979,0.030979,0.158594,0.158594,QtGuid4,,0
ZNK7QWidget4rectEv,0.017959,0.030704,0.091940,0.157187,QtGuid4,[unknown],0
[68F539B9],0.030157,0.030157,0.154386,0.154386,QtGuid4,,0
[68F5890B],0.029975,0.029975,0.153455,0.153455,QtGuid4,,0
[68F537E3],0.029968,0.029968,0.153419,0.153419,QtGuid4,,0
[68F53774],0.029959,0.029959,0.153373,0.153373,QtGuid4,,0
ZN9QTextLine13layout_helperEi,0.000000,0.029953,0.000000,0.153342,QtGuid4,[unknown],0
ZN9QTextLine12setLineWidthEd,0.000000,0.029953,0.000000,0.153342,QtGuid4,[unknown],0
ZmlRK9QPolygonFRK10QTransform,0.015063,0.029074,0.077114,0.148842,QtGuid4,[unknown],0
ZNK10QTransform8invertedEPb,0.004532,0.028516,0.023201,0.145985,QtGuid4,[unknown],0
[68F537F7],0.028317,0.028317,0.144967,0.144967,QtGuid4,,0
ZN8QPainter6d_funcEv,0.010056,0.028100,0.051481,0.143856,QtGuid4,[unknown],0
[68F53C0C],0.028041,0.028041,0.143554,0.143554,QtGuid4,,0
ZNK14QGraphicsScene16mouseGrabberItemEv,0.018025,0.028019,0.092277,0.143441,QtGuid4,[unknown],0
ZN8QStroker10joinPointsEddRK6QLineFNS_12LineJoinModeE,0.000000,0.028008,0.000000,0.143385,QtGuid4,[unknown],0
ZN7QMatrixC1ERKS_,0.027981,0.027981,0.143246,0.143246,QtGuid4,[unknown],0
[68F53BF0],0.027957,0.027957,0.143124,0.143124,QtGuid4,,0
[68F53B9E],0.027938,0.027938,0.143026,0.143026,QtGuid4,,0
ZN6QColorC1Ev,0.027030,0.027030,0.138378,0.138378,QtGuid4,[unknown],0
[68F53BC0],0.026155,0.026155,0.133898,0.133898,QtGuid4,,0
ZNK5QFont14lastResortFontEv,0.000000,0.025997,0.000000,0.133089,QtGuid4,[unknown],0
ZN14QPaintEngineEx5stateEv,0.025989,0.025989,0.133049,0.133049,QtGuid4,[unknown],0
ZNK12QPaintDevice11logicalDpiYEv,0.001000,0.025979,0.005119,0.132997,QtGuid4,[unknown],0
ZN5QFontC1ERKS_P12QPaintDevice,0.000000,0.025979,0.000000,0.132997,QtGuid4,[unknown],0
[68F53AF4],0.025965,0.025965,0.132926,0.132926,QtGuid4,,0
ZN10QTransformC1Edddddddddb,0.021990,0.025960,0.112576,0.132900,QtGuid4,[unknown],0
ZNK8QPainter14worldTransformEv,0.015923,0.025957,0.081516,0.132885,QtGuid4,[unknown],0
ZN7QPixmap8data_ptrEv,0.021656,0.025646,0.110866,0.131293,QtGuid4,[unknown],0
ZNK7QWidget7paletteEv,0.000000,0.025070,0.000000,0.128344,QtGuid4,[unknown],0
ZN7QWidget6updateEv,0.001000,0.025016,0.005119,0.128067,QtGuid4,[unknown],0
ZNK7QWidget6metricEN12QPaintDevice17PaintDeviceMetricE,0.009974,0.024979,0.051061,0.127878,QtGuid4,[unknown],0
ZNK14QGraphicsScene8isActiveEv,0.014567,0.024612,0.074575,0.125999,QtGuid4,[unknown],0
[68F537A0],0.024309,0.024309,0.124448,0.124448,QtGuid4,,0
[68F53DB7],0.024261,0.024261,0.124202,0.124202,QtGuid4,,0
[68F53C8A],0.024062,0.024062,0.123183,0.123183,QtGuid4,,0
ZN8QPainter10setOpacityEd,0.013988,0.024017,0.071610,0.122953,QtGuid4,[unknown],0
[68F53CF2],0.023953,0.023953,0.122625,0.122625,QtGuid4,,0
[68F53CE2],0.023921,0.023921,0.122462,0.122462,QtGuid4,,0
[68F5892A],0.022967,0.022967,0.117578,0.117578,QtGuid4,,0
ZNK25QGraphicsSceneResizeEvent6d_funcEv,0.007990,0.022733,0.040904,0.116380,QtGuid4,[unknown],0
ZN8QToolTip8hideTextEv,0.022463,0.022463,0.114997,0.114997,QtGuid4,[unknown],0
[68F58991],0.022458,0.022458,0.114972,0.114972,QtGuid4,,0
ZN7QWidget6updateERK5QRect,0.001000,0.022014,0.005119,0.112699,QtGuid4,[unknown],0
[68F5893F],0.022012,0.022012,0.112689,0.112689,QtGuid4,,0
[68F53D3A],0.022007,0.022007,0.112663,0.112663,QtGuid4,,0
ZN11QFontEngine16getGlyphBearingsEjPdS0_,0.000000,0.021998,0.000000,0.112617,QtGuid4,[unknown],0
ZN9QTextLine13setNumColumnsEid,0.000000,0.021998,0.000000,0.112617,QtGuid4,[unknown],0
ZN11QFontEngine16lastRightBearingERK12QGlyphLayoutb,0.000000,0.021998,0.000000,0.112617,QtGuid4,[unknown],0
ZN14QDragMoveEvent6ignoreEv,0.000000,0.021998,0.000000,0.112617,QtGuid4,[unknown],0
ZNK20QGraphicsItemPrivate21effectiveBoundingRectERK6QRectF,0.004995,0.021984,0.025571,0.112545,QtGuid4,[unknown],0
[68F538F9],0.021945,0.021945,0.112346,0.112346,QtGuid4,,0
[68F53903],0.021883,0.021883,0.112028,0.112028,QtGuid4,,0
[68F53CFE],0.021867,0.021867,0.111946,0.111946,QtGuid4,,0
[68F5897C],0.021354,0.021354,0.109320,0.109320,QtGuid4,,0
ZN20QGraphicsViewPrivate10updateRectERK5QRect,0.001002,0.021012,0.005130,0.107569,QtGuid4,[unknown],0
[68F58968],0.020920,0.020920,0.107098,0.107098,QtGuid4,,0
ZNK6QColor7lighterEi,0.014826,0.020858,0.075900,0.106781,QtGuid4,[unknown],0
ZN7QRegionD1Ev,0.000000,0.020065,0.000000,0.102721,QtGuid4,[unknown],0
[68F53DB9],0.020032,0.020032,0.102552,0.102552,QtGuid4,,0
ZNK8QPainter6d_funcEv,0.005996,0.020029,0.030696,0.102537,QtGuid4,[unknown],0
ZNK8QPainter7opacityEv,0.012002,0.019997,0.061443,0.102373,QtGuid4,[unknown],0
[68F53AB8],0.019992,0.019992,0.102347,0.102347,QtGuid4,,0
[68F53CAA],0.019978,0.019978,0.102276,0.102276,QtGuid4,,0
[68F58963],0.019048,0.019048,0.097515,0.097515,QtGuid4,,0
ZN10QTransformC1Ev,0.012980,0.019035,0.066450,0.097448,QtGuid4,[unknown],0
[68F589A2],0.018946,0.018946,0.096992,0.096992,QtGuid4,,0
ZNK19QAbstractScrollArea6d_funcEv,0.018920,0.018920,0.096859,0.096859,QtGuid4,[unknown],0
[68F53BD8],0.018631,0.018631,0.095380,0.095380,QtGuid4,,0
[68F53E40],0.018479,0.018479,0.094602,0.094602,QtGuid4,,0
ZN14QGraphicsScene6d_funcEv,0.016260,0.018261,0.083242,0.093486,QtGuid4,[unknown],0
ZN20QGraphicsItemPrivate13isOpacityNullEd,0.018033,0.018033,0.092318,0.092318,QtGuid4,[unknown],0
Z14qt_draw_helperP15QPainterPrivateRK12QPainterPathNS_13DrawOperationE,0.016028,0.018029,0.082054,0.092298,QtGuid4,[unknown],0
[68F536EA],0.018025,0.018025,0.092277,0.092277,QtGuid4,,0
[68F53A0E],0.018004,0.018004,0.092170,0.092170,QtGuid4,,0
ZN7QPixmap4initEiii,0.005997,0.017992,0.030701,0.092109,QtGuid4,[unknown],0
ZN8QPainter3endEv,0.001996,0.017992,0.010218,0.092109,QtGuid4,[unknown],0
[68F53749],0.017982,0.017982,0.092057,0.092057,QtGuid4,,0
ZN8QPainter15drawCubicBezierERK8QPolygoni,0.009990,0.017961,0.051143,0.091950,QtGuid4,[unknown],0
[68F53DA7],0.017942,0.017942,0.091853,0.091853,QtGuid4,,0
ZN13QGraphicsItem6d_funcEv,0.001998,0.017935,0.010229,0.091817,QtGuid4,[unknown],0
[68F5899B],0.017866,0.017866,0.091464,0.091464,QtGuid4,,0
[68F537EB],0.017857,0.017857,0.091417,0.091417,QtGuid4,,0
[68F53AA4],0.017654,0.017654,0.090378,0.090378,QtGuid4,,0
ZdvRK10QTransformd,0.004999,0.017067,0.025592,0.087373,QtGuid4,[unknown],0
ZN14QPlainTextEdit6d_funcEv,0.006004,0.017022,0.030737,0.087143,QtGuid4,[unknown],0
ZN13QPainterStateC2Ev,0.000000,0.017004,0.000000,0.087051,QtGuid4,[unknown],0
ZN17QGraphicsTextItem11linkHoveredERK7QString,0.015008,0.016980,0.076832,0.086928,QtGuid4,[unknown],0
[68F5393B],0.016350,0.016350,0.083702,0.083702,QtGuid4,,0
ZN7QMatrixC1Eb,0.016054,0.016054,0.082187,0.082187,QtGuid4,[unknown],0
[68F536C7],0.016051,0.016051,0.082172,0.082172,QtGuid4,,0
ZNK9QTextLine4drawEP8QPainterRK7QPointFPKN11QTextLayout11FormatRangeE,0.000000,0.016022,0.000000,0.082023,QtGuid4,[unknown],0
[68F539A1],0.016019,0.016019,0.082008,0.082008,QtGuid4,,0
[68F53B62],0.016012,0.016012,0.081972,0.081972,QtGuid4,,0
[68F53751],0.016010,0.016010,0.081962,0.081962,QtGuid4,,0
ZN6QImageC1EiiNS_6FormatE,0.000000,0.016002,0.000000,0.081921,QtGuid4,[unknown],0
ZN10QImageData6createERK5QSizeN6QImage6FormatEi,0.000000,0.016002,0.000000,0.081921,QtGuid4,[unknown],0
[68F53E46],0.015987,0.015987,0.081844,0.081844,QtGuid4,,0
ZN10QTransformC1Eb,0.013985,0.015985,0.071595,0.081834,QtGuid4,[unknown],0
[68F5390B],0.015967,0.015967,0.081742,0.081742,QtGuid4,,0
[68F53827],0.015940,0.015940,0.081604,0.081604,QtGuid4,,0
ZNK20QGraphicsItemPrivate6q_funcEv,0.015075,0.015075,0.077175,0.077175,QtGuid4,[unknown],0
ZNK7QWidget6windowEv,0.004001,0.015026,0.020483,0.076924,QtGuid4,[unknown],0
ZN6QBrushC1EN2Qt11GlobalColorENS0_10BrushStyleE,0.003998,0.015018,0.020467,0.076883,QtGuid4,[unknown],0
[68F5898C],0.015009,0.015009,0.076837,0.076837,QtGuid4,,0
ZNK27QGraphicsSceneDragDropEvent6d_funcEv,0.014717,0.014717,0.075342,0.075342,QtGuid4,[unknown],0
[68F53CDA],0.014533,0.014533,0.074400,0.074400,QtGuid4,,0
[68F53A40],0.014052,0.014052,0.071938,0.071938,QtGuid4,,0
ZNK14QGraphicsScene6d_funcEv,0.008034,0.014051,0.041129,0.071933,QtGuid4,[unknown],0
[68F536EC],0.014045,0.014045,0.071902,0.071902,QtGuid4,,0
[68F5373D],0.014032,0.014032,0.071836,0.071836,QtGuid4,,0
[68F53764],0.014023,0.014023,0.071790,0.071790,QtGuid4,,0
ZNK7QBezier7shiftedEPS_idf,0.002000,0.014022,0.010239,0.071784,QtGuid4,[unknown],0
[68F53853],0.014015,0.014015,0.071749,0.071749,QtGuid4,,0
ZN13QPixmapFilter6d_funcEv,0.010007,0.014007,0.051230,0.071708,QtGuid4,[unknown],0
ZN8QPainter7restoreEv,0.000000,0.013997,0.000000,0.071656,QtGuid4,[unknown],0
ZN7QPixmapC1Ev,0.003994,0.013993,0.020447,0.071636,QtGuid4,[unknown],0
[68F5381F],0.013978,0.013978,0.071559,0.071559,QtGuid4,,0
[68F53A60],0.013978,0.013978,0.071559,0.071559,QtGuid4,,0
ZN18QGestureRecognizer20unregisterRecognizerEN2Qt11GestureTypeE,0.007967,0.013969,0.040786,0.071513,QtGuid4,[unknown],0
ZNK7QPixmap10pixmapDataEv,0.009958,0.013967,0.050979,0.071503,QtGuid4,[unknown],0
ZNK7QRegion7isEmptyEv,0.013073,0.013073,0.066926,0.066926,QtGuid4,[unknown],0
[68F58927],0.012981,0.012981,0.066455,0.066455,QtGuid4,,0
[68F58950],0.012936,0.012936,0.066225,0.066225,QtGuid4,,0
ZNK9QTextLine10textLengthEv,0.000000,0.012023,0.000000,0.061551,QtGuid4,[unknown],0
ZN8QPainter12drawTextItemERK7QPointFRK9QTextItem,0.000000,0.012023,0.000000,0.061551,QtGuid4,[unknown],0
ZNK7QBezier6boundsEv,0.000000,0.012022,0.000000,0.061546,QtGuid4,[unknown],0
[68F539D5],0.012022,0.012022,0.061546,0.061546,QtGuid4,,0
[68F53953],0.012018,0.012018,0.061525,0.061525,QtGuid4,,0
[68F53899],0.012016,0.012016,0.061515,0.061515,QtGuid4,,0
[68F53999],0.012014,0.012014,0.061505,0.061505,QtGuid4,,0
[68F53D9C],0.012002,0.012002,0.061443,0.061443,QtGuid4,,0
[68F53DD9],0.011977,0.011977,0.061315,0.061315,QtGuid4,,0
ZN12QPixmapCache3KeyD1Ev,0.011977,0.011977,0.061315,0.061315,QtGuid4,[unknown],0
ZNK13QGraphicsItem3posEv,0.011969,0.011969,0.061274,0.061274,QtGuid4,[unknown],0
[68F53E2F],0.011953,0.011953,0.061192,0.061192,QtGuid4,,0
[68F53DBF],0.011941,0.011941,0.061131,0.061131,QtGuid4,,0
[68F5397D],0.011795,0.011795,0.060384,0.060384,QtGuid4,,0
ZN18QGuiPlatformPlugin12platformHintENS_12PlatformHintE,0.002023,0.011078,0.010357,0.056713,QtGuid4,[unknown],0
ZNK6QImage7devTypeEv,0.011041,0.011041,0.056523,0.056523,QtGuid4,[unknown],0
ZNK7QWidget14isActiveWindowEv,0.000000,0.010966,0.000000,0.056140,QtGuid4,[unknown],0
ZNK7QMatrix3m22Ev,0.003021,0.010884,0.015466,0.055720,QtGuid4,[unknown],0
[68F53A7C],0.010044,0.010044,0.051419,0.051419,QtGuid4,,0
[68F58778],0.010021,0.010021,0.051302,0.051302,QtGuid4,,0
ZN17QRasterPixmapData4fillERK6QColor,0.000000,0.010006,0.000000,0.051225,QtGuid4,[unknown],0
ZN7QPixmap4fillERK6QColor,0.000000,0.010006,0.000000,0.051225,QtGuid4,[unknown],0
[68F58920],0.010005,0.010005,0.051220,0.051220,QtGuid4,,0
[68F53D96],0.010002,0.010002,0.051204,0.051204,QtGuid4,,0
[68F5378A],0.010002,0.010002,0.051204,0.051204,QtGuid4,,0
[68F53A70],0.010001,0.010001,0.051199,0.051199,QtGuid4,,0
[68F53E35],0.010000,0.010000,0.051194,0.051194,QtGuid4,,0
[68F53743],0.010000,0.010000,0.051194,0.051194,QtGuid4,,0
ZNK7QWidget12parentWidgetEv,0.001981,0.009999,0.010142,0.051189,QtGuid4,[unknown],0
[68F53AEC],0.009998,0.009998,0.051184,0.051184,QtGuid4,,0
ZN7QPixmapC1ERK5QSize,0.000000,0.009996,0.000000,0.051174,QtGuid4,[unknown],0
ZN10QImageDataC1Ev,0.000000,0.009996,0.000000,0.051174,QtGuid4,[unknown],0
ZN17QRasterPixmapData6resizeEii,0.000000,0.009996,0.000000,0.051174,QtGuid4,[unknown],0
ZN11QPixmapData6createEiiNS_9PixelTypeE,0.000000,0.009996,0.000000,0.051174,QtGuid4,[unknown],0
ZNK11QPixmapData6heightEv,0.009995,0.009995,0.051169,0.051169,QtGuid4,[unknown],0
ZN8QPainterD1Ev,0.000000,0.009990,0.000000,0.051143,QtGuid4,[unknown],0
[68F536BF],0.009989,0.009989,0.051138,0.051138,QtGuid4,,0
[68F53E3D],0.009987,0.009987,0.051128,0.051128,QtGuid4,,0
ZN6QLabel6d_funcEv,0.002000,0.009983,0.010239,0.051107,QtGuid4,[unknown],0
[68F53795],0.009974,0.009974,0.051061,0.051061,QtGuid4,,0
ZNK7QRegion10intersectsERKS_,0.009964,0.009964,0.051010,0.051010,QtGuid4,[unknown],0
ZNK21QGraphicsLinearLayout6d_funcEv,0.009933,0.009933,0.050851,0.050851,QtGuid4,[unknown],0
[68F536B6],0.009604,0.009604,0.049167,0.049167,QtGuid4,,0
ZN6QBrush4initERK6QColorN2Qt10BrushStyleE,0.000000,0.009031,0.000000,0.046233,QtGuid4,[unknown],0
ZN16QTextTableFormat27clearColumnWidthConstraintsEv,0.000000,0.009011,0.000000,0.046131,QtGuid4,[unknown],0
ZNK14QPaintEngineEx5stateEv,0.009006,0.009006,0.046105,0.046105,QtGuid4,[unknown],0
ZNK18QWindowsVistaStyle9styleHintEN6QStyle9StyleHintEPK12QStyleOptionPK7QWidgetP16QStyleHintReturn,0.000000,0.008999,0.000000,0.046070,QtGuid4,[unknown],0
ZNK18QGuiPlatformPlugin4keysEv,0.002001,0.008998,0.010244,0.046065,QtGuid4,[unknown],0
ZNK20QGraphicsItemPrivate21itemIsUntransformableEv,0.008986,0.008986,0.046003,0.046003,QtGuid4,[unknown],0
ZNK14QWidgetPrivate13paintOnScreenEv,0.000000,0.008033,0.000000,0.041124,QtGuid4,[unknown],0
ZN20QGraphicsViewPrivate21processPendingUpdatesEv,0.000000,0.008032,0.000000,0.041119,QtGuid4,[unknown],0
ZNK11QColumnView6d_funcEv,0.008000,0.008000,0.040955,0.040955,QtGuid4,[unknown],0
[68F58972],0.007998,0.007998,0.040945,0.040945,QtGuid4,,0
Z14qt_defaultDpiXv,0.000000,0.007995,0.000000,0.040930,QtGuid4,[unknown],0
[68F53E61],0.007991,0.007991,0.040909,0.040909,QtGuid4,,0
[68F53DD2],0.007986,0.007986,0.040884,0.040884,QtGuid4,,0
[68F5388C],0.007979,0.007979,0.040848,0.040848,QtGuid4,,0
ZN7QRegionC1Ev,0.007978,0.007978,0.040843,0.040843,QtGuid4,[unknown],0
[68F53E23],0.007964,0.007964,0.040771,0.040771,QtGuid4,,0
ZNK11QTextEngine5shapeEi,0.002000,0.007955,0.010239,0.040725,QtGuid4,[unknown],0
ZN12QApplication8winFocusEP7QWidgetb,0.000000,0.007953,0.000000,0.040715,QtGuid4,[unknown],0
[68F58916],0.007601,0.007601,0.038913,0.038913,QtGuid4,,0
ZNK14QWidgetPrivate22subtractOpaqueSiblingsER7QRegionPbb,0.001001,0.007051,0.005125,0.036097,QtGuid4,[unknown],0
ZN8QMdiArea11eventFilterEP7QObjectP6QEvent,0.004042,0.007043,0.020693,0.036056,QtGuid4,[unknown],0
[68F58932],0.007036,0.007036,0.036020,0.036020,QtGuid4,,0
ZNK14QWidgetPrivate8clipRectEv,0.003976,0.007002,0.020355,0.035846,QtGuid4,[unknown],0
ZNK20QGraphicsItemPrivate24combineOpacityFromParentEd,0.006998,0.006998,0.035826,0.035826,QtGuid4,[unknown],0
ZNK13QWindowsStyle9styleHintEN6QStyle9StyleHintEPK12QStyleOptionPK7QWidgetP16QStyleHintReturn,0.003000,0.006988,0.015358,0.035774,QtGuid4,[unknown],0
ZN12QApplication16winMouseButtonUpEv,0.000000,0.006954,0.000000,0.035600,QtGuid4,[unknown],0
ZN4QPen8data_ptrEv,0.006775,0.006775,0.034684,0.034684,QtGuid4,[unknown],0
[68F53A50],0.006322,0.006322,0.032365,0.032365,QtGuid4,,0
[68F53D89],0.006075,0.006075,0.031100,0.031100,QtGuid4,,0
[68F536B0],0.006054,0.006054,0.030993,0.030993,QtGuid4,,0
ZNK10QTransform2dxEv,0.006047,0.006047,0.030957,0.030957,QtGuid4,[unknown],0
[68F58984],0.006039,0.006039,0.030916,0.030916,QtGuid4,,0
[68F53E5E],0.006027,0.006027,0.030855,0.030855,QtGuid4,,0
[68F53DA5],0.006023,0.006023,0.030834,0.030834,QtGuid4,,0
ZN11QStrokerOps10emitLineToEdd,0.002021,0.006021,0.010346,0.030824,QtGuid4,[unknown],0
ZN14QLayoutPrivate6q_funcEv,0.000000,0.006016,0.000000,0.030798,QtGuid4,[unknown],0
ZNK6QImage12bytesPerLineEv,0.006012,0.006012,0.030778,0.030778,QtGuid4,[unknown],0
[68F53859],0.006010,0.006010,0.030768,0.030768,QtGuid4,,0
ZNK21QPaintEngineExPrivate17hasClipOperationsEv,0.004000,0.006001,0.020478,0.030722,QtGuid4,[unknown],0
[68F53DD0],0.006001,0.006001,0.030722,0.030722,QtGuid4,,0
[68F5392B],0.006001,0.006001,0.030722,0.030722,QtGuid4,,0
ZNK15QWindowsXPStyle9styleHintEN6QStyle9StyleHintEPK12QStyleOptionPK7QWidgetP16QStyleHintReturn,0.000000,0.006000,0.000000,0.030717,QtGuid4,[unknown],0
ZN7QRegionC1ERKS_,0.001999,0.005999,0.010234,0.030711,QtGuid4,[unknown],0
[68F5378D],0.005998,0.005998,0.030706,0.030706,QtGuid4,,0
ZNK7QPixmap4sizeEv,0.002000,0.005997,0.010239,0.030701,QtGuid4,[unknown],0
[68F53E29],0.005996,0.005996,0.030696,0.030696,QtGuid4,,0
ZNK17QRasterPixmapData11paintEngineEv,0.000000,0.005995,0.000000,0.030691,QtGuid4,[unknown],0
ZNK6QImage11paintEngineEv,0.000000,0.005995,0.000000,0.030691,QtGuid4,[unknown],0
ZNK7QPixmap11paintEngineEv,0.000000,0.005995,0.000000,0.030691,QtGuid4,[unknown],0
ZNK15QAbstractSlider6d_funcEv,0.127625,0.127625,0.653366,0.653366,QtGuid4,[unknown],0
ZN20QGraphicsItemPrivate32invalidateChildrenSceneTransformEv,0.001999,0.005988,0.010234,0.030655,QtGuid4,[unknown],0
[68F588AC],0.005986,0.005986,0.030645,0.030645,QtGuid4,,0
ZN5QFontC1Ev,0.000000,0.005984,0.000000,0.030635,QtGuid4,[unknown],0
[68F53C7E],0.005984,0.005984,0.030635,0.030635,QtGuid4,,0
[68F588F1],0.005982,0.005982,0.030624,0.030624,QtGuid4,,0
Z24qt_getRegisteredWndClassv,0.000000,19.532471,0.000000,99.994865,QtGuid4,[unknown],0
ZNK11QTextEngine21shapeTextWithHarfbuzzEi,0.003955,0.005955,0.020247,0.030486,QtGuid4,[unknown],0
ZNK11QTextEngine9shapeTextEi,0.000000,0.005955,0.000000,0.030486,QtGuid4,[unknown],0
[68F53761],0.005846,0.005846,0.029928,0.029928,QtGuid4,,0
ZN12QApplication4execEv,0.000000,19.532471,0.000000,99.994865,QtGuid4,[unknown],0
ZN6QColoraSERKS_,0.005033,0.005033,0.025766,0.025766,QtGuid4,[unknown],0
ZNK7QWidget13testAttributeEN2Qt15WidgetAttributeE,0.004029,0.005028,0.020626,0.025740,QtGuid4,[unknown],0
ZN7QRegionaNERK5QRect,0.002002,0.005015,0.010249,0.025674,QtGuid4,[unknown],0
ZN20QGraphicsItemPrivate3getEPK13QGraphicsItem,0.000000,0.005014,0.000000,0.025669,QtGuid4,[unknown],0
ZN9QGroupBox6d_funcEv,0.004999,0.004999,0.025592,0.025592,QtGuid4,[unknown],0
ZNK7QRegion10translatedERK6QPoint,0.000000,0.004999,0.000000,0.025592,QtGuid4,[unknown],0
[68F5890E],0.004997,0.004997,0.025582,0.025582,QtGuid4,,0
ZNK14QWidgetPrivate13sharedPainterEv,0.000000,0.004983,0.000000,0.025510,QtGuid4,[unknown],0
ZN19QTextDocumentLayout6d_funcEv,0.002970,0.004941,0.015205,0.025295,QtGuid4,[unknown],0
[68F53DAD],0.004086,0.004086,0.020918,0.020918,QtGuid4,,0
[68F53888],0.004028,0.004028,0.020621,0.020621,QtGuid4,,0
ZNK7QWidget18nativeParentWidgetEv,0.000000,0.004027,0.000000,0.020616,QtGuid4,[unknown],0
ZNK7QWidget13internalWinIdEv,0.004027,0.004027,0.020616,0.020616,QtGuid4,[unknown],0
ZN12QApplication6notifyEP7QObjectP6QEvent,0.004997,19.471642,0.025582,99.683456,QtGuid4,[unknown],0
[68F5356A],0.004014,0.004014,0.020549,0.020549,QtGuid4,,0
[68F58903],0.004012,0.004012,0.020539,0.020539,QtGuid4,,0
ZN19QApplicationPrivate13notify_helperEP7QObjectP6QEvent,0.000000,19.463631,0.000000,99.642445,QtGuid4,[unknown],0
ZN14QGraphicsScene5eventEP6QEvent,0.000000,19.447584,0.000000,99.560293,QtGuid4,[unknown],0
ZN14QGraphicsScene11qt_metacallEN11QMetaObject4CallEiPPv,0.001005,16.352391,0.005145,83.714709,QtGuid4,[unknown],0
ZNK7QWidget8isWindowEv,0.000000,0.004006,0.000000,0.020508,QtGuid4,[unknown],0
ZN20QGraphicsProxyWidget11qt_metacallEN11QMetaObject4CallEiPPv,0.038415,16.350386,0.196662,83.704445,QtGuid4,[unknown],0
[68F53C58],0.004003,0.004003,0.020493,0.020493,QtGuid4,,0
ZN20QGraphicsViewPrivate29dispatchPendingUpdateRequestsEv,0.000000,15.821480,0.000000,80.996755,QtGuid4,[unknown],0
ZNK11QPixmapData11runtimeDataEv,0.004003,0.004003,0.020493,0.020493,QtGuid4,[unknown],0
ZN11QTextEngine18positionInLigatureEPK11QScriptItemi6QFixedS3_ib,0.002000,0.004003,0.010239,0.020493,QtGuid4,[unknown],0
[68F53756],0.004002,0.004002,0.020488,0.020488,QtGuid4,,0
ZN7QWidget26customContextMenuRequestedERK6QPoint,0.001002,0.004001,0.005130,0.020483,QtGuid4,[unknown],0
ZNK6QImage5widthEv,0.004001,0.004001,0.020483,0.020483,QtGuid4,[unknown],0
[68F58756],0.004001,0.004001,0.020483,0.020483,QtGuid4,,0
[68F5377D],0.004000,0.004000,0.020478,0.020478,QtGuid4,,0
[68F53E55],0.004000,0.004000,0.020478,0.020478,QtGuid4,,0
ZN8QStroker10emitLineToEdd,0.000000,0.004000,0.000000,0.020478,QtGuid4,[unknown],0
ZN7QRegion7cleanUpEPNS_11QRegionDataE,0.000000,0.004000,0.000000,0.020478,QtGuid4,[unknown],0
ZN7QRegionaSERKS_,0.000000,0.004000,0.000000,0.020478,QtGuid4,[unknown],0
ZNK13QPixmapFilter6d_funcEv,0.004000,0.004000,0.020478,0.020478,QtGuid4,[unknown],0
